"Jahr","Partei","ParteiNr","Wahlkreis","WahlkreisSort","Stimmenanteil"
2022,"Demokraten",9,"Kreis 7 (bis 2002)",5.1,
2022,"LDU",15,"Kreis 7 (bis 2002)",5.1,
1913,"SP",1,"Kreis 8 (bis 2002)",5.2,32.1
1913,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
1913,"FDP",3,"Kreis 8 (bis 2002)",5.2,42.7
1913,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1913,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1913,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,7.2
1913,"AL",7,"Kreis 8 (bis 2002)",5.2,
1913,"EVP",8,"Kreis 8 (bis 2002)",5.2,
1913,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,18
1913,"LDU",15,"Kreis 8 (bis 2002)",5.2,
1916,"SP",1,"Kreis 8 (bis 2002)",5.2,35.3
1916,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
1916,"FDP",3,"Kreis 8 (bis 2002)",5.2,42.4
1916,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1916,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1916,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,6.6
1916,"AL",7,"Kreis 8 (bis 2002)",5.2,
1916,"EVP",8,"Kreis 8 (bis 2002)",5.2,
1916,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,15.7
1916,"LDU",15,"Kreis 8 (bis 2002)",5.2,
1919,"SP",1,"Kreis 8 (bis 2002)",5.2,35.7
1919,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
1919,"FDP",3,"Kreis 8 (bis 2002)",5.2,38.6
1919,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1919,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1919,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,8
1919,"AL",7,"Kreis 8 (bis 2002)",5.2,
1919,"EVP",8,"Kreis 8 (bis 2002)",5.2,
1919,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,10.6
1919,"LDU",15,"Kreis 8 (bis 2002)",5.2,
1922,"SP",1,"Kreis 8 (bis 2002)",5.2,25.2
1922,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
1922,"FDP",3,"Kreis 8 (bis 2002)",5.2,35.7
1922,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1922,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1922,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,8
1922,"AL",7,"Kreis 8 (bis 2002)",5.2,
1922,"EVP",8,"Kreis 8 (bis 2002)",5.2,4.3
1922,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,12.8
1922,"LDU",15,"Kreis 8 (bis 2002)",5.2,
1925,"SP",1,"Kreis 8 (bis 2002)",5.2,34.3
1925,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
1925,"FDP",3,"Kreis 8 (bis 2002)",5.2,34.3
1925,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1925,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1925,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,8.1
1925,"AL",7,"Kreis 8 (bis 2002)",5.2,
1925,"EVP",8,"Kreis 8 (bis 2002)",5.2,3.8
1925,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,10.3
1925,"LDU",15,"Kreis 8 (bis 2002)",5.2,
1928,"SP",1,"Kreis 8 (bis 2002)",5.2,37.1
1928,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
1928,"FDP",3,"Kreis 8 (bis 2002)",5.2,40
1928,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1928,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1928,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,7.7
1928,"AL",7,"Kreis 8 (bis 2002)",5.2,
1928,"EVP",8,"Kreis 8 (bis 2002)",5.2,11.7
1928,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
1928,"LDU",15,"Kreis 8 (bis 2002)",5.2,
1931,"SP",1,"Kreis 8 (bis 2002)",5.2,37.7
1931,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
1931,"FDP",3,"Kreis 8 (bis 2002)",5.2,36.8
1931,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1931,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1931,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,8.6
1931,"AL",7,"Kreis 8 (bis 2002)",5.2,
1931,"EVP",8,"Kreis 8 (bis 2002)",5.2,4.1
1931,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,9.6
1931,"LDU",15,"Kreis 8 (bis 2002)",5.2,
1933,"SP",1,"Kreis 8 (bis 2002)",5.2,39.2
1933,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,3.9
1933,"FDP",3,"Kreis 8 (bis 2002)",5.2,24.8
1933,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1933,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1933,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,7.7
1933,"AL",7,"Kreis 8 (bis 2002)",5.2,
1933,"EVP",8,"Kreis 8 (bis 2002)",5.2,2.8
1933,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,8.9
1933,"LDU",15,"Kreis 8 (bis 2002)",5.2,
1938,"SP",1,"Kreis 8 (bis 2002)",5.2,32
1938,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,2.2
1938,"FDP",3,"Kreis 8 (bis 2002)",5.2,23.9
1938,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1938,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1938,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,7.6
1938,"AL",7,"Kreis 8 (bis 2002)",5.2,
1938,"EVP",8,"Kreis 8 (bis 2002)",5.2,2.2
1938,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,6.1
1938,"LDU",15,"Kreis 8 (bis 2002)",5.2,19
1942,"SP",1,"Kreis 8 (bis 2002)",5.2,27.9
1942,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
1942,"FDP",3,"Kreis 8 (bis 2002)",5.2,21.1
1942,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1942,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1942,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,8.8
1942,"AL",7,"Kreis 8 (bis 2002)",5.2,
1942,"EVP",8,"Kreis 8 (bis 2002)",5.2,2.3
1942,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,7.9
1942,"LDU",15,"Kreis 8 (bis 2002)",5.2,32
1946,"SP",1,"Kreis 8 (bis 2002)",5.2,22.3
1946,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,4.1
1946,"FDP",3,"Kreis 8 (bis 2002)",5.2,23.2
1946,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1946,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1946,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,8.8
1946,"AL",7,"Kreis 8 (bis 2002)",5.2,
1946,"EVP",8,"Kreis 8 (bis 2002)",5.2,2
1946,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,5.9
1946,"LDU",15,"Kreis 8 (bis 2002)",5.2,20.6
1950,"SP",1,"Kreis 8 (bis 2002)",5.2,22.6
1950,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,4.2
1950,"FDP",3,"Kreis 8 (bis 2002)",5.2,25.8
1950,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1950,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1950,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,10.7
1950,"AL",7,"Kreis 8 (bis 2002)",5.2,
1950,"EVP",8,"Kreis 8 (bis 2002)",5.2,3.3
1950,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,4.3
1950,"LDU",15,"Kreis 8 (bis 2002)",5.2,21.3
1954,"SP",1,"Kreis 8 (bis 2002)",5.2,24.3
1954,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,6.3
1954,"FDP",3,"Kreis 8 (bis 2002)",5.2,27.7
1954,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1954,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1954,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,12.3
1954,"AL",7,"Kreis 8 (bis 2002)",5.2,
1954,"EVP",8,"Kreis 8 (bis 2002)",5.2,3.6
1954,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,5
1954,"LDU",15,"Kreis 8 (bis 2002)",5.2,15.3
1958,"SP",1,"Kreis 8 (bis 2002)",5.2,26.5
1958,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,6.1
1958,"FDP",3,"Kreis 8 (bis 2002)",5.2,28.6
1958,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1958,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1958,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,12.5
1958,"AL",7,"Kreis 8 (bis 2002)",5.2,
1958,"EVP",8,"Kreis 8 (bis 2002)",5.2,4.5
1958,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,4.9
1958,"LDU",15,"Kreis 8 (bis 2002)",5.2,16.9
1962,"SP",1,"Kreis 8 (bis 2002)",5.2,23.9
1962,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,7.9
1962,"FDP",3,"Kreis 8 (bis 2002)",5.2,30.4
1962,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1962,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1962,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,13.6
1962,"AL",7,"Kreis 8 (bis 2002)",5.2,
1962,"EVP",8,"Kreis 8 (bis 2002)",5.2,6.9
1962,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,3.5
1962,"LDU",15,"Kreis 8 (bis 2002)",5.2,13.8
1966,"SP",1,"Kreis 8 (bis 2002)",5.2,22.6
1966,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,7.2
1966,"FDP",3,"Kreis 8 (bis 2002)",5.2,26.1
1966,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1966,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1966,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,12.1
1966,"AL",7,"Kreis 8 (bis 2002)",5.2,
1966,"EVP",8,"Kreis 8 (bis 2002)",5.2,6.3
1966,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,5.3
1966,"LDU",15,"Kreis 8 (bis 2002)",5.2,19.3
1970,"SP",1,"Kreis 8 (bis 2002)",5.2,23.7
1970,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,4.8
1970,"FDP",3,"Kreis 8 (bis 2002)",5.2,28.6
1970,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1970,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1970,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,10.6
1970,"AL",7,"Kreis 8 (bis 2002)",5.2,
1970,"EVP",8,"Kreis 8 (bis 2002)",5.2,13.1
1970,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
1970,"LDU",15,"Kreis 8 (bis 2002)",5.2,19.2
1974,"SP",1,"Kreis 8 (bis 2002)",5.2,23
1974,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,4
1974,"FDP",3,"Kreis 8 (bis 2002)",5.2,25.5
1974,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1974,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1974,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,10.4
1974,"AL",7,"Kreis 8 (bis 2002)",5.2,
1974,"EVP",8,"Kreis 8 (bis 2002)",5.2,10.8
1974,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
1974,"LDU",15,"Kreis 8 (bis 2002)",5.2,11.5
1978,"SP",1,"Kreis 8 (bis 2002)",5.2,29.1
1978,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,3.4
1978,"FDP",3,"Kreis 8 (bis 2002)",5.2,27.4
1978,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1978,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1978,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,11.7
1978,"AL",7,"Kreis 8 (bis 2002)",5.2,
1978,"EVP",8,"Kreis 8 (bis 2002)",5.2,10.3
1978,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
1978,"LDU",15,"Kreis 8 (bis 2002)",5.2,10.4
1982,"SP",1,"Kreis 8 (bis 2002)",5.2,22.9
1982,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,4.5
1982,"FDP",3,"Kreis 8 (bis 2002)",5.2,30.2
1982,"GPS",4,"Kreis 8 (bis 2002)",5.2,
1982,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1982,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,11.2
1982,"AL",7,"Kreis 8 (bis 2002)",5.2,
1982,"EVP",8,"Kreis 8 (bis 2002)",5.2,8
1982,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
1982,"LDU",15,"Kreis 8 (bis 2002)",5.2,9.8
1986,"SP",1,"Kreis 8 (bis 2002)",5.2,26.5
1986,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,5.2
1986,"FDP",3,"Kreis 8 (bis 2002)",5.2,29.2
1986,"GPS",4,"Kreis 8 (bis 2002)",5.2,5.2
1986,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1986,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,8.9
1986,"AL",7,"Kreis 8 (bis 2002)",5.2,
1986,"EVP",8,"Kreis 8 (bis 2002)",5.2,4.6
1986,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
1986,"LDU",15,"Kreis 8 (bis 2002)",5.2,7
1990,"SP",1,"Kreis 8 (bis 2002)",5.2,29.2
1990,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,4.2
1990,"FDP",3,"Kreis 8 (bis 2002)",5.2,25.1
1990,"GPS",4,"Kreis 8 (bis 2002)",5.2,7.1
1990,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1990,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,7.1
1990,"AL",7,"Kreis 8 (bis 2002)",5.2,5.1
1990,"EVP",8,"Kreis 8 (bis 2002)",5.2,4
1990,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
1990,"LDU",15,"Kreis 8 (bis 2002)",5.2,5.2
1994,"SP",1,"Kreis 8 (bis 2002)",5.2,32.7
1994,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,7.7
1994,"FDP",3,"Kreis 8 (bis 2002)",5.2,31
1994,"GPS",4,"Kreis 8 (bis 2002)",5.2,6.6
1994,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1994,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,3.9
1994,"AL",7,"Kreis 8 (bis 2002)",5.2,1.7
1994,"EVP",8,"Kreis 8 (bis 2002)",5.2,2.6
1994,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
1994,"LDU",15,"Kreis 8 (bis 2002)",5.2,3.4
1998,"SP",1,"Kreis 8 (bis 2002)",5.2,37.5
1998,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,9.4
1998,"FDP",3,"Kreis 8 (bis 2002)",5.2,28
1998,"GPS",4,"Kreis 8 (bis 2002)",5.2,6.2
1998,"GLP",5,"Kreis 8 (bis 2002)",5.2,
1998,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,3.3
1998,"AL",7,"Kreis 8 (bis 2002)",5.2,1.9
1998,"EVP",8,"Kreis 8 (bis 2002)",5.2,1.9
1998,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
1998,"LDU",15,"Kreis 8 (bis 2002)",5.2,3.7
2002,"SP",1,"Kreis 8 (bis 2002)",5.2,34.5
2002,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,11.6
2002,"FDP",3,"Kreis 8 (bis 2002)",5.2,22.7
2002,"GPS",4,"Kreis 8 (bis 2002)",5.2,12.9
2002,"GLP",5,"Kreis 8 (bis 2002)",5.2,
2002,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,3
2002,"AL",7,"Kreis 8 (bis 2002)",5.2,3.5
2002,"EVP",8,"Kreis 8 (bis 2002)",5.2,1.8
2002,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
2002,"LDU",15,"Kreis 8 (bis 2002)",5.2,
2006,"SP",1,"Kreis 8 (bis 2002)",5.2,
2006,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
2006,"FDP",3,"Kreis 8 (bis 2002)",5.2,
2006,"GPS",4,"Kreis 8 (bis 2002)",5.2,
2006,"GLP",5,"Kreis 8 (bis 2002)",5.2,
2006,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,
2006,"AL",7,"Kreis 8 (bis 2002)",5.2,
2006,"EVP",8,"Kreis 8 (bis 2002)",5.2,
2006,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
2006,"LDU",15,"Kreis 8 (bis 2002)",5.2,
2010,"SP",1,"Kreis 8 (bis 2002)",5.2,
2010,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
2010,"FDP",3,"Kreis 8 (bis 2002)",5.2,
2010,"GPS",4,"Kreis 8 (bis 2002)",5.2,
2010,"GLP",5,"Kreis 8 (bis 2002)",5.2,
2010,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,
2010,"AL",7,"Kreis 8 (bis 2002)",5.2,
2010,"EVP",8,"Kreis 8 (bis 2002)",5.2,
2010,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
2010,"LDU",15,"Kreis 8 (bis 2002)",5.2,
2014,"SP",1,"Kreis 8 (bis 2002)",5.2,
2014,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
2014,"FDP",3,"Kreis 8 (bis 2002)",5.2,
2014,"GPS",4,"Kreis 8 (bis 2002)",5.2,
2014,"GLP",5,"Kreis 8 (bis 2002)",5.2,
2014,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,
2014,"AL",7,"Kreis 8 (bis 2002)",5.2,
2014,"EVP",8,"Kreis 8 (bis 2002)",5.2,
2014,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
2014,"LDU",15,"Kreis 8 (bis 2002)",5.2,
2018,"SP",1,"Kreis 8 (bis 2002)",5.2,
2018,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
2018,"FDP",3,"Kreis 8 (bis 2002)",5.2,
2018,"GPS",4,"Kreis 8 (bis 2002)",5.2,
2018,"GLP",5,"Kreis 8 (bis 2002)",5.2,
2018,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,
2018,"AL",7,"Kreis 8 (bis 2002)",5.2,
2018,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
2018,"EVP",14,"Kreis 8 (bis 2002)",5.2,
2018,"LDU",15,"Kreis 8 (bis 2002)",5.2,
2022,"SP",1,"Kreis 8 (bis 2002)",5.2,
2022,"BGB/SVP",2,"Kreis 8 (bis 2002)",5.2,
2022,"FDP",3,"Kreis 8 (bis 2002)",5.2,
2022,"GPS",4,"Kreis 8 (bis 2002)",5.2,
2022,"GLP",5,"Kreis 8 (bis 2002)",5.2,
2022,"CVP/Die Mitte",6,"Kreis 8 (bis 2002)",5.2,
2022,"AL",7,"Kreis 8 (bis 2002)",5.2,
2022,"EVP",8,"Kreis 8 (bis 2002)",5.2,
2022,"Demokraten",9,"Kreis 8 (bis 2002)",5.2,
2022,"LDU",15,"Kreis 8 (bis 2002)",5.2,
1913,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1913,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1913,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1913,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1913,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1913,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1913,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1913,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1913,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1913,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1916,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1916,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1916,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1916,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1916,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1916,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1916,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1916,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1916,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1916,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1919,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1919,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1919,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1919,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1919,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1919,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1919,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1919,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1919,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1919,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1922,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1922,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1922,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1922,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1922,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1922,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1922,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1922,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1922,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1922,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1925,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1925,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1925,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1925,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1925,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1925,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1925,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1925,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1925,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1925,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1928,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1928,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1928,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1928,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1928,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1928,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1928,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1928,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1928,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1928,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1931,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1931,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1931,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1931,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1931,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1931,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1931,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1931,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1931,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1931,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1933,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1933,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1933,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1933,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1933,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1933,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1933,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1933,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1933,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1933,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1938,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1938,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1938,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1938,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1938,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1938,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1938,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1938,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1938,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1938,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1942,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1942,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1942,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1942,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1942,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1942,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1942,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1942,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1942,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1942,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1946,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1946,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
1946,"FDP",3,"Kreis 7 + 8 (ab 2006)",5,
1946,"GPS",4,"Kreis 7 + 8 (ab 2006)",5,
1946,"GLP",5,"Kreis 7 + 8 (ab 2006)",5,
1946,"CVP/Die Mitte",6,"Kreis 7 + 8 (ab 2006)",5,
1946,"AL",7,"Kreis 7 + 8 (ab 2006)",5,
1946,"EVP",8,"Kreis 7 + 8 (ab 2006)",5,
1946,"Demokraten",9,"Kreis 7 + 8 (ab 2006)",5,
1946,"LDU",15,"Kreis 7 + 8 (ab 2006)",5,
1950,"SP",1,"Kreis 7 + 8 (ab 2006)",5,
1950,"BGB/SVP",2,"Kreis 7 + 8 (ab 2006)",5,
